15625:7006,1589,3864,11535,7843,1542,3915,554,1683,32
15631:
15640:29156,26345,85156,70783,13612,22115,15993,21935,92676,86204
15648:57121,20454,94778,8421,75256,75019,74106,69978,68284,61965
15654:30681,840,3196,25526,21832,17798,47203,1888,27070,10541
15666:
15671:
15690:49576,70818,27085,23556,24538,11268,28248,3704,6328,7642
15715:
15724:38177,64196,42056,3073,19933,61861,3597,45996,49183,443
15725:669
15737:24697,12594,35873,20961,39576,40649,59732,32371,17065,8378
15752:1102,26744,58311,25552,38892,9373,83178,67481,7223,22
15760:35589,18851,15521,3067,31938,46855,62155,4619,19691,11966
15773:2669,3774,6840,91562,118672,4904,8194,656,3162,37121
15774:8860,9116,70,24011,2685,378,14662,14352,9062,5235
15782:16711,11959,2108,8262,53598,1589,59548,47818,34996,116957
15794:21562,52797,22641,20576,13925,98297,12228,1269,5903,23071
15809:8673,59979,27929,20453,3934,15553,1926,42662,23190,1171
15835:32656,109446,29867,48618,32357,12404,31163,18218,11503,15228
15857:14636,8660,18139,8,9216,12724,12397,146,805,101
15858:68709,10039,31606,28735,3568,5097,75864,44031,38510,11498
15860:22803,3919,5690,30875,13555,5480,21640,8102,984,3746
15866:95194,14424,27372,3231,34936,77965,616,30095,32956,21849
15882:731,363,15,91975,616,364,780,654,8881,633
15889:14793,10541,5627,18897,5111,40620,7340,40344,19617,5554
15890:113497,302,654,83066,19967,58,5467,17,25276,28140
15908:61049,15685,38027,45956,17898,8321,11563,3471,17567,247
15914:17480,80695,73161,72163,36204,1511,43885,43065,7770,696
15917:23558,28852,14428,31692,5231,40249,53075,43077,16448,32801
15918:59544,13428,18884,12392,13189,13615,374,34772,12291,1225
15935:270,43302,14626,1973,18384,17513,10054,31665,2117,2084
15940:38519,2800,39465,285,616,54038,12117,58,45,596
15950:56830,8860,31369,11859,11644,38469,21031,9116,9629,29808
15963:56475,5884,56268,53758,25616,34352,45402,34193,6576,564
15977:14922,5655,354,17,3855,224,182,654,9106,84
15988:924,669,429,17
15999:1057,8579,8151,3690,53747,16101,1262,79942,61803,2165
16008:7560,66101,87155,80695,75303,73161,71092,68065,50084,36204
16017:52345,65260,16235,31186,55238,18720,2342,7959,14174,23191
16020:
16021:
16043:15124,85642,71328,28136,13782,8321,83050,2766,19302,27241
16062:
16065:654,16819,29,4369,58,84,1190,1102,616,6
16074:
16088:24143,27103,23929,23485,62413,23813,4507,28402,542,1739
16093:36552,28972,22765,97202,94689,79258,51090,29405,15644,8658
16097:99740,88782,49594,45684,38820,12822,11820,10322,21500,9291
16099:29475,42707,9627,68604,11827,31387,15009,80022,5477,42163
16112:48250,654,19008,29,58,44233,861,17,84,1102
16113:654,616,302,9245,29,17,289,56813,38700,101
16122:302,654,84,58,1102,354,616,29,8,301
16132:564,650,302,616,17,654,58,2414,736,138
16137:21175,11333
16141:302,654,84,58,1102,354,39701,616,14626,29
16151:16654,88959,76501,7099,58650,6065,302,518,22047,14521
16167:29523,56206,5767,18361,70,7211,31602,16217,75480,73508
16169:8596,23962,70915,9968,74272,60527,3934,15607,29206,7459
16185:26539,41526,66693,88499,23162,5290,4269,39492,33916,69017
16186:
16187:36501,44805,30650,100173,86627,71377,68981,65028,63716,56653
16192:
16217:29475,42707,5480,9627,68604,11827,3927,31387,15009,984
16231:5480,984,801,8860,719,1400,661,2685,463,9874
16233:115405,9711,44069,17168,31716,15859,78553,64752,59548,49764
16234:84572,70650,47329,29441,21515,115341,6436,62566,61082,52942
16235:
16238:
16256:47048
16269:302,616,654,58,17,29,76,224,356,8
16277:80253,654,616,92534,38864,21505,101155,302,72401,26799
16287:6247,5140,30143,27716,12652,472,32,3233,3142,2101
16292:67305,77834,103245,7283,13278,6231,2379,12635,7459,3958
16297:
16301:32,402,472,230,61,245,15,1511,5117,2233
16302:1606,12776,105,2698,646,20100,4364,10970,8095,75137
16305:510,302,654,58,17,45938,616,22459,84,1476
16309:302,58,32199,29,15370,861,7222,31019,12440,17
16329:8,84,902,101,616,1102,17,787,289,2193
16330:83735,6810,6759,654,805,925,62605,43804,302,363
16335:654,861,1678,7623,302,14906,55562,29732,84,29
16337:34196,28590,24225,24016,1616,20730,83102,18879,15111,3928
16338:77733,72528,51168,65232,6287,8082,50431,36407,23563,22292
16352:18851,31938,15521,35589,5343,19233,9906,6511,21929,8964
16380:
16388:99520,50942,43989,67053,62166,56176,55477,5079,34624,33364
16411:45384,18897,20299,33763,827,98230,83234,45283,7340,36041
16422:7441,35781,23962,9968,1962,27281,31377,7779,5344,54678
16447:83348,71271,67372,6317,42821,42329,39944,21668,19701,12420
16449:14884
16465:37332,58227,67812,53668,33833,26628,13411,23161,93721,76076
16467:5494,49581,38295,1914,6828,55101,86787,57375,47069,35178
16474:1894,21146,302,58,29,17,72647,43624,106013,16000
16493:10892,15510,29189,6423,25783,9217,41819,23045,52030,41462
16495:2950,22929,20549,55270,34541,947,2058,1539,931,6397
16515:11268,34471,9212,55244,44797,33619,116349,17339,6202,46406
16522:3484,94444,64541,15,4357,616,564,1995,354,364
16524:22105,24431,3246,1002
16525:2229,17463,1684,15790,7981,8269,237,20836,10601,7770
16530:61939,15829,14526,5658,76361,60859,30824,14960,11606,245
16531:
16532:
16552:44634,19285,109446,29867,6915,62523,22923,6519,63407,12078
16553:1187,9352,87456,83238,64519,64361,47163,41987,36779,32912
16554:68663,31991,79677,59755,39325,19765,8016,33285,711,50945
16558:
16568:19304,9227,21552,90371,17667,17036,15854,10102,2922,2620
16628:22348,58471,7271,10459,35735,34077,6899,29745,30747,21873
16639:90428,14988,33910,48894,56965,721,54984,8723,664,14226
16640:8016,58,861,302,654,84,8615,28831,15830,6789
16641:1913,1102,19376,8,1678,7623,12832,17,6387,14906
16642:46328,120631,459,22279,87511,7590,57637,36487,32353,27148
16643:32282,85433,26801,7933,15106,38,9154,62243,23839,18501
16666:
16667:98053,58853,55663,42011,8819,18897,68314,5552,7519,19692
16674:60323,10039,15598,84,32136,86984,7670,59548,28261,3568
16679:15298,12905
16710:23299,29977,25013,104903,12300,34030,10733,15517,25101,49582
16714:78420,30149,564,53381,650,302,616,17,654,58
16775:48208,72271,67574,32648,10404,3041,64,10503,9354,1772
16776:302,654,84,58,1102,354,616,29,8,3855
16796:7401,31468,90600,79013,37152,37147,35165,20869,11217,8731
16799:20670,83392,32940,25644,103479,27281,2084,5699,89589,75007
16812:5480,21031,8860,27361,15949,38469,14226,7404,3882,12120
16815:56048,35717,26535,11735,41198,15917,63916,66507,50042,36864
16833:337,77581,805,385
16838:32713,1256
16839:63154,28421,58,29,17,616,84,1102,354,6
16858:
16859:
16860:10617,49954,46703,38984,36668,25061,26390,2343,1970,51733
16878:58,861,302,654,84,151,43103,33151,1102,354
16887:944,616,302,654,84,65364,3233,101212,58,1102
16890:1222,542,518,84151,108584,32,188,402,999,563
16891:
16896:780,3423,5812,5767,17403,3137,731,140,2241,7211
16898:23768
16918:5648
16926:49881,49089,14493,79217,33879,6759,19619,302,83034,31539
16929:29419,9867,26966,62166,4586,4427,7540,71695,55360,44376
16945:1349,9211,6810,13030,8074,20715,8057,7361,30839,6669
16954:84,1951,1086,654,101,2268,861,302,45396,29
16961:1023,19304,1405,1382,2922,1987,7275,65,124,3965
16972:
16980:48042,69849,62184,6152,28168,22374,39399,91812,75388,54030
16983:654,861,302,29,17,289,591,542,15,101
16993:302,654,58,616,486,15,29,554,518,861
17006:654,616,6278,37780,302,22827,56559,29,775,17
17007:654,29,8,58,518,616,354,1762,650,138
17008:65,1410,15,1521,1287,1987,245,32,327,103
17020:22649,13002,8541,12801,4779,16161,6989,3343,3320,18025
17034:81992,866,8818,4007,3131,51199,38333,60689,37192,1763
17053:20654,11835,88492,10764,7770,2229,17463,1684,15790,8269
17056:66271,35877,20855,58654,82444,13555,59734,11358,4871,5053
17074:
17079:554,1683,32,616,15,542,518,1511,1403,364
17097:44551,2583,4368,9163,931,7048,1099,4884,84,17
17099:58,58927,861,654,302,17,542,15,1196,518
17115:8008,89062,56082,29491,18222,13648,11226,57368,2973,63248
17116:71248,54427,47278,3282,84220,83921,71422,64639,60256,54356
17117:26571,11268,28248,22929,6328,7642,9413,11670,4156,931
17118:3690,53747,2669,79942,61803,2165,88061,8286,62826,53493
17147:89709,89047,27016,15560,1986,29208,40848,13568,44628,78389
17154:83102,28590,24225,24016,1616,10236,81
17158:34953,40551,70798,2794,13247,68156,40512,32501,30205,11238
17159:23160,25543,7099,11369,14521,16654,8745,57642,58650,52631
17164:8574,41249,13555,4,14890,23622,5240,226,33595,15278
17165:3231,378,103,15,542,1578,61,402,364,616
17178:
17191:32733,31813,63133,35977,20785,17140,93881,24996,4498,22222
17193:24007,67334,49513,28759,42306,15549,10989,15654,6913,33561
17195:89881,139,15660,77310,99608,46734,1363,1270,15897,36128
17208:12233,39619,56217,22801,15475,805,89977,45933,10772,23098
17241:13428,20872,20004,6243,87456,11892,105,34772,646,131
17243:226,1462,138,1023,354,17,1535,302,654,84
17251:83789,5488,7521,14226,67280,23133,19847,21889,9116,3882
17254:105897
17266:302,58,29,61312,10788,17,41836,616,23813,84
17267:83611,28831,21770,15830,12999,9298,9060,78629,73010,63168
17272:654,616,302,84,29,1102,289,354,101,8
17278:34302,58407,18791,18897,24752,13995,114614,10060,5627,69759
17279:41339,74204,40512,29009,63473,110893,94778,89234,8421,77317
17285:60324,1679,39788,22058,70311,78240,17055,1299,8,76
17297:9849,13002,395,25163,66680,24081,76397,7540,68630,57228
17328:14753,13567,15100,6517,80581,506,49722,12605,11781,100115
17358:58275,40542,443,40414,302,654,84,15540,4135,3960
17363:24481,4802,289,2369,34352,7235,58,518,554,168
17378:
17412:89220,65056,19299,5784,11973,1002,1446,2548,891,931
17415:22733,954,66138,4168,8582,78064,61867,53445,53126,40590
17418:40013,20642,7869,1002
17426:
17440:5041,70299,68370,1976,2170,9004,51904,51773,4878,45830
17448:
17461:21558,78598,5273,49500,46159,35717,24473,60800,51908,26153
17473:54866,30242,23832,4007,105901,48276,47736,78490,44835,56477
17474:68021,33572,3550,14021,19829,16995,31315,19330,23970,62489
17475:302,616,29,84,1102,354,289,101,138,8
17477:48560,56946,3568,4743,10039,890,805,67855,10254,5726
17484:
17492:654,58,84,1102,616,32831,6,354,650,138
17498:
17499:
17513:22421,29299,25655,16441,16404,15380,12790,564,62162,46821
17522:39882,1644,11235,75259,63109,52492,37810,15854,94346,1936
17528:7660,27103,37758,616,61,62413,43211,364,1511,654
17530:43424,38629,582,12332,22002,36210,2423,9981,47749,25429
17547:21367,33364,43989,27789,27284,45295,48151,6992,18194,4831
17549:337,45975,805,385
17551:4860,43541,2255,16303,96760,78298,76711,65949,64250,4250
17556:
17562:24551,82036,27509,2078,39829,29357,2789,89839,68989,52659
17576:1397,50016,3033,4656,8640,2510,6224,44227,20548,70142
17579:
17591:89928,61279,54606
17592:69183,35229,1965,168,5480,14662,8860,3698,297,10267
17606:1527,23191,3172,58,4825,861,2369,654,4755,7457
17620:
17624:874,84,93302,73528,34573,25504,518,302,654,3367
17625:8427,3695,1011,2392,18919,1076,4918,32127,25265,6900
17626:47433,21569,3095,65519,43943,9797,20776,100512,29172,6549
17642:
17653:1592,99452,51442,38165,3277,26722,12508,14109,17692,175
17671:19666,14728,7558,67357,30531,26325,16505,9772,33777,31515
17688:68326,28160,3368,77110,24673,6429,36864,15533,53367,94358
17689:43905,9077,60466,518,18568,42419,302,37032,654,59743
17695:18785,20851,14715,95913,95355,90559,7947,72364,70469,6288
17716:25956,19908,6125,18716,9554,58399,27339,6186,21587
17731:
17749:20322,22134,112071,1763,8818,91284,36293,51644,34624,302
17753:6858,24626,8438,654,51731,33890,364,15742,29,17
17779:302,654,84,58,1102,354,616,29,8,301
17792:
17798:28933,3955,2021,1913,1164,262,719,2265,76,17
17810:70613,1796,34158,11476,12324,72717,21564,31159,100976,26461
17812:48,944,1187,302,654,2162,84,875,10520,58
17813:77733,2388,14732,14663,25705,70640,5156,31609,87258,68780
17831:21825,29778
17844:65135,40430,30629,43424,82277,77570,36700,57974,45797,2423
17863:
17867:
17869:11859,14662,37935,6244,38174,2161,7404,3882,22159,16305
17890:92494,78986,23523,13216,29543,11977,5693,7627,7448,93316
17897:38329,58,29,84,616,1102,30011,101212,354,6
17905:75970,99623,39807,966,85725,18490,38734,50217,43603,43276
17919:6641,9283,27224,542,62605,46113,45604,690,554,1403
17921:925,686,32616,17546,785,11671,73046,6127,38352,73942
17922:43695,34143,68630,57228,52659,101442,67872,36819,27346,18923
17925:
17926:
17936:
17937:
17972:43801,69823,42632,6798,63933,16387,1477,226,1462,138
17974:
17993:17123,27705,14035,6773,32205,63512,29351,87511,64268,47354
18005:
18030:1102,8,22551,17,302,518,654,73735,51731,48103
18039:92211,30458,4797,8,26235,84,4513,902,101,601
18042:108622,34429,18787,84326,4190,16468,1023,47555,32365,3861
18046:6772,7180,1528,5557,801,352,5480,14754,463,1131
18068:26292
18070:1524,2696,2403,2714,1827,40666,118672,25702,24838,18783
18089:
18090:5083,38225,24564,38369,21246,1256,29262,13881,87273,80012
18101:1744,1065,245,441,371,4513,27259,5122,2715,4268
18123:866,254,354,17,1995,654,302,546,29,1728
18127:95992,42306,53753,3934,29731,27379,21338,41203,35510,36069
18133:3369,26605,18038,2919,7957,53738,49103,36729,34135,9211
18146:1471
18147:3934,29189,26491,17752,302,654,84,75393,41819,23045
18163:837,75230,69059,40590,30844,239,92782,20822,17460,108774
18165:4163,1684,26150,8056,19511,17386,14700,7317,29843,22805
18166:37862,26005,74587,42817,353,16514,60347,29097,302,28682
18182:88874,37936,49375,26043,7933,43555,36730,12081,7521,18501
18186:48,1102,899,58,875,2162,8,861,302,65974
18187:16978,4005,378,947,8
18195:
18200:3956,31501,68648,2396,8826,21849,29816,81054,62086,48918
18204:177,11497,69494,22655
18208:85459,20339,30533,18195,93644,58358,37440,84752,29679,22132
18209:19845,22155,62468
18211:28802,1102,30548,18549,86,36037,27667,25369,16800,99441
18212:26577,9536,74623,61613,56987,3203,28266,1667,12816,3854
18261:
18272:
18273:77735,58498,641,25182,1747,22191,12790,25094,780,15535
18284:80581,506,49722,12605,100115,25988,654,616,289,302
18306:510,8991,302,91284,36180,58,29,10159,17,2369
18311:58292,63020,140,44444,76321,3423,33017,1749,66439,2379
18316:94176,85496,73150,2064,1970,704,901
18322:189,4755,10041,1527,3107,2880,6266,12990,1712,5624
18334:
18337:654,616,302,29,17,289,101,162,861,6
18360:19184,88579,76660,23601,112504,77317,61226,49336,46004,64976
18365:
18384:58,861,2669,654,302,182,17,591,542,15
18392:58,861,18401,654,302,17,591,542,15,1196
18394:4982,58929
18404:18361,23374,5345,12641,11830,24558,95035,80103,51089,22172
18405:46467,54010,19945,4989,18164,30786,10817,31169,10536,563
18411:974,4550,14152,10466,21978,9045,11385,39348,50156,108622
18416:
18417:52762,302,58,654,14630,861,84,43313,6420,1102
18433:
18491:18869,46821,40012,77975,38863,16441,13719,8808,40052,2105
18496:56380,28466,97169,46110,37734,34202,28658,23239,16939,38469
18505:12556,5160,44044,4091,40656,56813,39296,22791,3456,22453
18510:99968,93888,75125,72240,68262,61990,49350,46416,41107,3533
18525:
18545:61159,21252,101537,37513,33580,116910,30948,11676,16710,42414
18561:39774,64599,57937,22904,85656,50463,24032,20365,35598,4585
18571:654,29,17,58,2369,84,1102,616,6,354
18616:34190,5617,1720,9263,15863,302,654,31120,17051,84
18639:1462,654,302,70,354,84,17,1762,1535,5581
18648:6928,48111,26498,15366,89392,32798,14718,80541,112626,440
18657:9849,94634,87456,80695,73161,71695,55478,55360,36204,32591
18663:4203,10075,12253,11621,14750,21410,8442,7795,18017,299
18666:33278,564,650,302,616,7375,17,654,58,736
18686:25481,4310,34070,3164,564,36596,13884,95225,20313,8759
18690:1789,64576,94568,47858,34314,1073,23181,15722,55415,67766
18697:88520,43803,37480,52105,13897,3672,17567,3372,5545
18698:
18707:
18709:9721,34204,93881,4498,4406,2784,59725,15238,4246,22498
18711:
18712:2523,10695,1449
18713:
18766:654,29,58,84,1102,616,6,354,650,138
18810:302,29,101,17,84,1102,15,591,1424,32256
18815:18096,32285,22,65746,46381,10428,73917,45295,19491,37099
18823:13449,4032,14026,17054,9942,47837,3393,35,17717,4288
18827:31223,61242,30539,58460,22327,21294,11917,75415,38137,1787
18836:217,81,3516,2583,229,1021,731,490,2700,4368
18845:79730,49930,40662,38362,85870,2490,20338,53985,14420,4623
18852:26567,52460,26312,25662,14656,73231,27296,13408,15598,3372
18885:46885,63109,52659,51890,40764,33630,33084,30422,16999,114433
18887:
18901:654,29,58,84,1102,616,6,354,650,138
18944:10118
18965:82547
18999:5025,193,6759,1220,194,2302,409,787,6,101
19001:34289,87037,1940,70393,57214,41994,41690,24170,6908,6091
19006:
19010:654,27108,52521,17,58,84,1102,616,370,65557
19019:80368,79194,58581,48690,28920,485,52627,105,35934,1462
19022:19543,780,3516,6202,22597,16404,1749,22191,7211,1888
19025:
19030:
19032:59438,15436,8960,44578,36848,36323,33502,37961,35177,42589
19043:
19046:9383
19048:52431,20813,10723,7507,32346,24670,19757,45309,10676,29202
19049:1524,774,970,3506,8536,9217,25783,26895,3434,2824
19050:
19051:70716,61261,39992,29189,26923,108954,6913,6568,49896,38418
19062:2398,3017,94143,80253,24486,5929,12071,7707,72401,26799
19065:34309,39108,16823,39941,7215,14511,88063,84020,83583,75235
19069:15335,29282,12812,12536,10660,8881,10316,7838,2715,2956
19070:
19094:55169,94732,70384,30512,13462,4239,72471,46775,39138,38069
19095:18105,5100,38023,27219,24336,69277,66743,60776,44447,1242
19096:813,14728,21227,7031,2008,2139,7558,21696,6594,2239
19097:4995,16697,17582,11887,2291,8226,7931,1149,14237,1913
19102:53315,51032,49428,55251,35799,24404,29378,9180,654,1086
19129:
19130:92534,38864,35756,33598,21022,18896,2781,11743,23938,19946
19144:22304,10432,55850,27148,18512,12201,50497,4259,12377,11789
19148:8322,24933,9674,13077,30815,16965,51232,38522,6856,36432
19156:
19163:10041,27344,8848,10939,19390,3172,2880,1527,3107,19596
19165:74093,7040,45848,14569,84465,16312,27031,12573,2950,23955
19174:14785,6040
19176:30824,3932,32663,8215,55341,54678,31975,15651,27406,18186
19178:89008,26793,79096,7056,32623,14021,31315,885,19829,74038
19184:
19185:
19198:20732,14732,113622,38469,99321,53897,70640,5156,33745,87258
19199:78632,1425,8848,12016,10041,4755,10308,3172,5624,3107
19240:13156,5337,2935,22337,11039,8308,9798,78068,66148,53576
19241:302,654,84,58,1102,354,616,29,8,301
19243:7791,7856,31845,48474,7193,42264,5286,16956,1558,31108
19244:11188
19246:146,302,654,84,4068,58,43931,1102,226,354
19259:78321,23200,15816,76009,44253
19262:3882,11859,42178,38251,25670,30880,22159,1251,34589,3709
19265:3549,32808,32256,33202,57857,3101,4173,56554,1550,2032
19276:596,58,654,62,302,616,29,15,6,17
19277:23327,6516,40266,82158,20525,33763,45954,29434,157,18897
19304:
19307:5097,70959,8897,33321,77170,74865,42640,40478,22995,113437
19308:84,302,654,182,1762,8,58,354,616,564
19309:1187,2162,875,891,6450,1057,4299,1389,2935,17
19320:10041,157,1352,3172,38981,2880,1527,3107,27070,4825
19328:8322,24933,9674,13077,30815,16965,51232,38522,6856,36432
19343:
19354:10684,311,596,40,262,45,358,1196,62,61
19355:17861,68651,62636,38435,20761,33162,81323,38984,36668,1970
19356:59903
19357:84430,46724,16424,31295,63933,19000,13926,16387,2405,641
19400:58,861,302,654,84,1102,354,591,542,15
19405:10333
19410:6295,12582,19065,24848,75789,51138,26293,8211,9718,21157
19422:31369,16155,37677,94192,82225,3367,4719,29808,24211,3180
19433:
19434:13368,9607,39436,23950,16967,15029,1926,24896,23716,14467
19443:
19444:22833,19217,86525,70798,62355,44857,35582,24521,10998,102778
19446:32,564,8,364,1382,656,518,616,1405,17
19447:2372,4499,5732,5905,24672,967,3292,20916,11307,14894
19448:8783,684,10692,28389,5357,4146,6117,45287,46247,2857
19452:21169,31423,27615,302,98625,86437,68957,654,59544,13428
19462:2030,1262,3521,245,76616,908,27379,2955,27820,18166
19463:
19467:302,654,84,58,1102,354,616,29,8,301
19468:654,24824,29,58,21640,84,8102,41385,1102,616
19475:27929,20453,62168,87110,24662,93148,78988,75230,74459,58491
19476:81306,59321,65620,11538,13443,5975,603
19482:60260,44456,91284,36293,37516,23905,17406,33636,29624,55192
19498:
19503:
19517:51909,18361,349,51479,28343,101,5345,12641,11830,302
19528:30662,7881,17025,39617,26109,40537,2435,15529,70578,44177
19541:33927,70743,37269,16504,25922,49359,21684,14814,13341,533
19544:20915,89566,64254,44917,21486,21366,3734,32678,27976,23467
19549:35048,4507,264,50619,23929,20624,7676,12490,552,26631
19554:1102,8151,1389,10376,1057,518,58,13901,17,24333
19582:
19583:17510
19626:302,654,84,58,1102,616,29,301,8,94
19646:
19680:
19682:4568,1923,12990,2880,10138,6144,16565,103,7880,14700
19692:65949,38735,46312,25733,96760,76711,71247,69644,4860,45267
19705:73512
19707:71467,17025,30662,17330,18195,7486,14825,35039,23367,15535
19757:57407,37678,66672,15953,69260,13785,35034,39834,5663,115197
19759:24094,94658,14081,56733,4673,82895,55640,3371,22727,1086
19763:
19764:302,58,29,289,17,616,84,1102,354,518
19768:3526
19774:349,12332,2423,26480,43424,36210,25957,582,30924,82277
19781:84,654,17,302,301,94,138,29,1102,736
19788:16044,25946,74127,7282,4615,77205,74272,21953,24586,76117
19814:
19832:790,21813,88166,77382,42901,3840,24174,24141,99521,7927
19847:89115,8022,302,6790,26463,58,29,17,23250,7918
19852:
19881:98550
19882:18239,302,654,785,84,686,58,1102,6127,354
19887:
19893:4252,2872,443,32136,114,4081,38525,74361,59548,46999
19950:90844,16029,34806,57822,23827,21311,99441,81925,47833,32771
19965:59343,6874,4833,966,209,103,902,6,1196,29
19983:
19985:2691,302,55274,14519,58,29,17,36449,616,84
19996:302,654,84,58,1102,354,616,29,8,301
20059:25003,354,17,3855,654,84,58,302,736,1102
20067:
20073:35717,32998,26535,21966,13724,11946,17067,63916,36037,22004
20074:37348,56084,39992,63947,33130,3270,56864,49896,65707,65112
20075:25440,60009,28513,9403,37636,5484,4801,19122,724,12886
20094:44617,22937,52156,24835,19419,36630,96274,80695,73161,71695
20095:518,84,34428,27113,23001,21336,20485,1102,9786,83394
20115:
20116:
20120:28915,23116
20125:
20160:7933,7521,49558,18501,93148,78988,74459,7204,58491,57792
20161:564,650,302,616,17,654,58,736,54110,138
20166:60840,6041,48424,18561,10422,1353,12259,1140,15,63711
20183:86115,56125,37242,2123,1592,99452,51442,38165,3277,26722
20206:2153,32124,21162,18669,9417,30946,12240,7838,19530,12272
20208:
20220:53747,68027,60265,49707,26320,12538,12350,9125,27043,79942
20233:
20234:1102,58,29,8,17,616,518,5998,6,650
20257:11310,31378,48933,15639,31246,25337,5353,18966,59662,54497
20268:
20294:
20299:1928,18747,50065,28873,21116,8956,26675,65444,54155,67008
20304:
20305:96681,37697,15752,6926,39492,45353,36715,13029,45523,37265
20316:27302,84,26381,69114,60177,27883,654,616,46471,17087
20319:
20322:
20327:
20333:54417,39576,6375,96516,30381,74309,60761,60131,59653,42157
20334:3937,349,12332,29221,8091,7491,17191,736,2423,616
20360:37804,1686,8702,1711,13266,361,58,29,21916,32923
20378:36293,10169,29391,95913,95355,90559,7947,72364,70469,6288
20379:42114,38629,25402,45095,40558,48524,12332,43424,76321,46935
20380:1102,2162,6450,8,17,302,518,4420,4268,654
20381:
20394:28605,54099,110318,9915,77678,58923,28760,22678,113362,11241
20395:38234,1684,25237,7273,13585,46005,10601,7770,13988,429
20409:
20420:
20438:
20439:
20440:
20441:48,36541,1187,2162,875,224,596,58,45,4662
20443:34564,61335,48592,15413,5512,82137,41294,95051,54203,32998
20456:8973,34348,85335,73442,43798,21729,8673,15345,12095,87511
20463:16372,8783,1651,302
20465:15,616,364,654,633,58,1511,61,518,1086
20466:9594,14259,7468,4671,3520,70818,1005,8807,65526,47977
20473:92419,80985,80969,8427,29856,22415,3695,14561,4889,40108
20497:
20498:1044,13517,8,27564,5680,45521,34788,23929,49245,84
20507:4889,1397,9054,2510,14268,13341,603,5975,4656,8640
20512:21344,77821,68466,64189,55188,41115,34846,113723,111833,21406
20520:38804,54532,47372,25821,3808,17319,10180,15299,6774,21684
20544:
20545:27534,27315,885,18190,736,16995,31315,31828,616,48941
20546:49059,10739,302,2124,518,71244,29,5097,217,84
20547:429,12090,26360,15207,36541,87249,65648,3789,1684,696
20549:78068,16275,84179,61001,4125,42022,5922,6590,50671,18307
20550:11080,48660,899,17
20553:302,361,58,29,17,616,84,1102,354,138
20555:41475,73917,59370,28662,64761,13220,3018,15454,15900,3327
20556:30815,8322,13077,6856,24933,9674,51232,38522,36432,31597
20572:736,616,76,542,4017,8,1196,518,101,32
20582:102850,19156,79964,38940,33844,18223,11028,97183,62049,50454
20607:9748,518,58,29,101,84,17,616,1102,354
20624:
20628:1102,8,59743,17,302,518,654,354,542,1762
20655:10025,85655,52654,23736,14364,9137,13671,1156,731,6937
20684:12975,97902,56206,90800,31059,30033,37567,3374,19608,42662
20685:92731,54838,20283,68124,4668,26537,24865,73855,55249,5428
20697:42178,21371,11859,46771,2787,61706,39242,15604,13848,1179
20720:
20721:302,654,84,58,1102,354,616,29,8,301
20735:87205,65161,55235,52829,9205,69996,25649,2148,8794,12495
20736:16745,2696,2403,35426,2714,1827,1524,13695,37164,3207
20752:82549,64628,51035,12791,56113,72766,17519,13504,12115,2593
20756:13171,66162,32077,32127,71978,6537,59799,56048,36864,33890
20761:
20766:30662,70578,15405,15535,103,45559,29523,15,542,1578
20790:
20807:
20809:41634,30861,885,16995,31315,34773,65886,26026,19330,3453
20810:
20812:25783,1664,30786,2672,17596,8536,1757,41376,24838,11260
20846:
20857:62839
20858:4889,1397,8640,50016,20548,4656,533,14268,672,2510
20872:7000,53784,36223,58023,48560,38081,31159,23601,23148,11992
20892:36088,23467,36715,85957,57491,38143,96681,37748,7299,49582
20906:8660,15921,20284,24608,9216,21784,93286,74954,64885,53856
20908:1913,8349,3934,6387,45726,11606,35510,21433,8855,77327
20911:78793,13422,66681,58914,60910,1657,4398,14249,496,3171
20912:
20918:58,654,616,23867,302,1140,29,892,861,322
20926:48,1187,616,2162,42056,3073,875,28240,1424,83207
20932:
20950:65698,30532,23071,6790,3834,15006,9250,15498,8052,13091
20954:
20973:84602,5343,30301,19233,31938,9906,6511,21929,18851,8964
20985:20836,23523,1176,3484,25940,16701,14966,28227,11188,87631
20990:70,138,1462,1535,1884,124,1023,354,17,616
21028:4797,974,13901,10466,27108,52521,302,654,84,810
21029:54625,39390,29064,2275
21030:16969,425,15279,1069,38257,20624,40,1954,2139,564
21032:21416,72921,28027,61521,27138,5111,14900,3107,20806,54010
21033:287,354,119,3184,245,2955,65,61,84,364
21037:38469,3514,52942,28658,23239,21031,15171,16127,7925,25073
21080:5287,8483,38,28309,14833,79842,72538,61261,39992,29189
21082:37068,72271,32648,57566,38216,10404,22312,1609,10503,81699
21084:37348,63947,3270,20959,4274,6783,83010,68863,44183,41880
21120:61758,6400,302,27543,58,29,17,616,84,1102
21139:27443,9063,31284,48517,96262,59243,56024,45430,16968,22643
21140:361,302,654,84,58,1102,354,616,564,29
21148:32677,27457,12870,8860,5663,1528,719,262
21149:49928,55480,83721,32290,861,616,19511,937,58,6
21151:4203,10075,12253,11621,14750,8442,7795,18017,299,2708
21160:25145,68771,46345,2794,43412,32321,24063,7097,35817,60486
21164:1224,57566,38216,67574,37068,84,654,17,302,301
21196:
21207:43691,2433,149,1589,1458,9749,38732,13832,3020,2446
21220:10041,14109,10687,8848,10939,30978,1352,6601,1589,7457
21246:302,654,84,58,1102,354,616,8,301,518
21256:67446,36022,19399,12916,31267,6741,26326,19274,32923,10021
